area,bedrooms,bathrooms,location,price
1285,3,1,Sagar,1423544.5826840366
679,1,3,Sagar,784173.2372705567
624,1,3,Bhopal,900100.5954835012
1317,3,1,Indore,1903895.391115567
619,1,3,Indore,1018223.3802400683
1458,3,1,Bhopal,1523659.1759241777
1369,3,2,Pune,3045069.599217516
1113,2,2,Indore,1403986.316818903
1036,2,2,Satna,935487.097515574
1273,3,1,Sagar,1192677.571424729
1229,3,1,Rewa,1544781.7055618148
1020,2,1,Satna,1050462.2408429964
1356,3,1,Mumbai,3040660.7879403187
759,1,2,Mumbai,1785240.5081602258
1343,3,3,Rewa,1364288.9142860023
1061,2,2,Noida,2076503.9950379676
661,1,3,Noida,1917696.1520922575
1200,2,2,Rewa,1228643.450886523
637,1,3,Rewa,686184.1560191177
610,1,3,Mumbai,1774473.0660071883
628,1,3,Bhopal,1002786.2364527357
618,1,3,Sagar,870769.9229353447
1056,2,1,Mumbai,2052803.7601954364
705,1,2,Indore,978765.4728809352
674,1,2,Jabalpur,899860.0642568588
607,1,3,Mumbai,1524739.3932977212
1349,3,3,Noida,2935546.4740748443
726,1,2,Noida,1384690.4384214333
1375,3,2,Mumbai,3037101.38342316
1202,3,3,Indore,2069979.498763612
1204,3,3,Rewa,1468367.5708220685
980,2,1,Sagar,993654.4036686672
1039,2,3,Pune,2390740.8370865546
1197,2,2,Satna,1186198.7035977899
700,1,3,Pune,1606702.8279007615
999,2,1,Satna,1161219.0791254593
616,1,1,Satna,826258.6928314923
990,2,3,Mumbai,2416094.0573814646
993,2,2,Pune,1994447.5527307703
766,1,3,Pune,1561021.594732339
1461,3,2,Sagar,1615147.8216359392
1230,3,1,Noida,2749961.6305063823
1328,3,3,Jabalpur,1633641.5009146468
1401,3,1,Indore,1824807.4227698317
1176,2,3,Noida,2447882.649081891
1280,3,2,Satna,1640363.6707661608
754,1,1,Pune,1330254.1742271828
1431,3,3,Sagar,1550158.2312702297
822,2,3,Satna,1037648.9418626196
785,1,1,Bhopal,854668.816268675
1311,3,2,Sagar,1358397.397335114
619,1,2,Pune,1621067.5492678685
732,1,2,Rewa,811930.5001489781
1325,3,2,Satna,1510283.8353265908
1361,3,1,Bhopal,1721635.7402283207
636,1,1,Mumbai,1263407.8803579058
813,2,3,Rewa,1031236.6449647679
665,1,1,Indore,931640.8799058706
703,1,2,Mumbai,1727700.0203000864
1094,2,2,Rewa,1284820.3155631844
1277,3,1,Indore,1798566.0404200468
778,1,2,Satna,824237.3063905892
1314,3,3,Sagar,1552885.2966158441
825,2,2,Mumbai,2018774.794450703
1081,2,2,Rewa,1070090.3560876017
1143,2,2,Satna,872067.5517543211
1220,3,2,Bhopal,1869796.717652776
831,2,3,Mumbai,2119401.518868829
602,1,3,Pune,1831208.4188880147
1300,3,2,Bhopal,1665257.2896048902
955,2,2,Noida,2392704.422528086
1268,3,1,Satna,1423963.8866538655
638,1,2,Rewa,705829.8798522699
1149,2,1,Noida,2272259.767828847
1175,2,2,Satna,995209.5825680027
1005,2,3,Bhopal,1049999.3462673507
857,2,2,Satna,1060736.9502527034
864,2,3,Pune,2297683.7654709015
936,2,1,Rewa,840543.3439619727
981,2,3,Noida,2268136.577874112
908,2,1,Jabalpur,1560701.8987162535
1228,3,1,Satna,1461686.973251377
870,2,3,Mumbai,2195495.2835893496
1388,3,2,Pune,2523991.4734965437
827,2,1,Sagar,867224.0888035115
1102,2,3,Noida,2388688.924204104
1255,3,3,Indore,2068118.9185235535
1377,3,2,Sagar,1257369.734590592
1386,3,3,Jabalpur,1565895.068669436
608,1,3,Mumbai,1319448.1212223643
943,2,3,Bhopal,1096271.182566183
1237,3,3,Satna,1649856.9936787412
1453,3,1,Jabalpur,1698238.182760337
1375,3,1,Mumbai,2325226.6592662204
1345,3,3,Mumbai,3065101.670505871
702,1,2,Sagar,787849.07229017
625,1,3,Pune,1660499.5220817695
712,1,3,Indore,1014468.6917043208
1247,3,3,Mumbai,2812653.0583128785
1386,3,2,Satna,1562194.984301254
970,2,3,Bhopal,1153193.2073737807
665,1,1,Mumbai,1495041.5554246218
926,2,2,Sagar,1060449.9635577374
697,1,1,Satna,809630.2029397889
702,1,1,Mumbai,1731216.1899153641
704,1,2,Pune,1459623.6177427194
1145,2,1,Indore,1081260.126309117
969,2,3,Noida,2033300.7171293455
1196,2,2,Bhopal,1512611.78238157
1446,3,1,Indore,1749181.518460317
791,1,3,Sagar,802671.0251338484
671,1,1,Noida,1308328.621937214
655,1,3,Rewa,763637.9365522821
759,1,1,Bhopal,908602.0602499844
1412,3,3,Satna,1693744.8276558756
614,1,2,Bhopal,979333.8004821636
1153,2,3,Pune,2345011.499089592
964,2,3,Rewa,1208901.5714981642
756,1,2,Pune,1783568.3091729786
1219,3,2,Mumbai,2998574.973051592
1190,2,3,Indore,1164366.1165213785
814,2,3,Jabalpur,1538960.6470056367
789,1,1,Sagar,807841.4403446183
636,1,1,Jabalpur,1048448.9182550114
621,1,3,Jabalpur,977633.1155179534
780,1,2,Pune,1385547.6529839875
752,1,1,Noida,1623036.4175251906
1021,2,2,Sagar,954848.6804679922
1152,2,2,Mumbai,2089106.5680615427
764,1,2,Pune,1689138.4496463228
611,1,2,Indore,1059411.2036346986
1345,3,3,Noida,2556415.7469576844
1183,2,3,Indore,1249659.3418578634
1203,3,1,Bhopal,1470527.905510105
1449,3,1,Sagar,1606348.2253713945
1088,2,2,Jabalpur,1190424.0731054784
833,2,3,Noida,2306098.253571913
1497,3,3,Rewa,1639497.473984338
1424,3,3,Noida,2916487.730943661
691,1,3,Noida,1246356.2976467223
1136,2,2,Rewa,1107074.3074214398
1184,2,3,Sagar,1243363.3511623591
993,2,1,Satna,985764.2342917797
1173,2,1,Mumbai,1996275.6815363856
1286,3,1,Indore,1970142.6687182516
1373,3,3,Indore,1763144.6475346577
700,1,2,Bhopal,974006.1036275976
770,1,2,Mumbai,1694674.095137898
629,1,1,Mumbai,1669124.7412878608
1139,2,1,Jabalpur,1422734.1755206874
938,2,3,Sagar,1245491.3199622023
800,1,2,Jabalpur,1051788.0169861007
1160,2,2,Satna,1056318.2338119168
734,1,2,Satna,803574.4434096453
850,2,2,Pune,1920574.2859188374
616,1,1,Bhopal,992159.5234845503
719,1,1,Jabalpur,854832.5065805578
683,1,1,Rewa,793981.3923259422
1401,3,2,Pune,2624865.871282636
687,1,3,Pune,1605783.1082548846
693,1,2,Rewa,815653.1772925073
1219,3,3,Noida,2826532.5410723565
648,1,3,Jabalpur,1057776.8318891611
796,1,1,Satna,653463.8883714495
1307,3,2,Satna,1408605.6989748143
1465,3,1,Jabalpur,1842347.940365992
1098,2,2,Indore,1438272.9273690765
1315,3,2,Jabalpur,1892127.491546208
998,2,1,Indore,1402432.5291997322
912,2,1,Mumbai,2276675.990374664
1097,2,3,Mumbai,2070178.078650643
1146,2,1,Rewa,1049460.9708661023
608,1,1,Pune,1695214.4646892531
1291,3,3,Indore,2006923.7164480719
1113,2,3,Bhopal,1271839.770061962
704,1,3,Noida,1834102.2416649421
1047,2,1,Satna,1139529.795418623
969,2,1,Rewa,789058.7200597449
1335,3,1,Jabalpur,1904667.1146114601
640,1,1,Rewa,675359.7603733147
1499,3,1,Mumbai,2707710.4546460095
1425,3,3,Rewa,1541551.043530786
1302,3,3,Noida,2778420.6348101525
672,1,1,Bhopal,853955.5349966822
625,1,1,Pune,1546007.5154265042
1363,3,3,Satna,1571098.9839859526
749,1,3,Noida,1506121.2511432231
764,1,3,Rewa,814828.5566760681
954,2,2,Sagar,1189140.334572997
1441,3,3,Rewa,1277456.318615922
765,1,1,Mumbai,1675258.0440536172
806,2,1,Indore,1501153.727507928
1029,2,2,Sagar,1031024.9516530153
1051,2,2,Jabalpur,1088541.0155959295
1181,2,1,Noida,2121116.1212669467
1462,3,2,Bhopal,1927886.6982449307
1227,3,1,Indore,1941571.2845751033
899,2,1,Noida,2240101.1884332113
648,1,2,Noida,1404295.9065721275
629,1,1,Noida,1725990.2066898274
1260,3,2,Indore,2076297.0334673736
1307,3,3,Sagar,1366849.8697419604
660,1,1,Indore,1016862.8426615641
734,1,1,Noida,1590323.8407601367
1367,3,3,Sagar,1551359.7300147878
1306,3,1,Jabalpur,1517114.2941601945
746,1,2,Indore,1029865.2786457333
1403,3,3,Mumbai,2616513.180890579
1381,3,1,Mumbai,2903834.7771015577
652,1,1,Indore,1016622.3919253876
1418,3,1,Bhopal,1692159.3659199374
874,2,3,Rewa,1003850.1858715067
625,1,2,Pune,1502298.60485477
642,1,2,Noida,1828836.05267005
1450,3,3,Indore,2067605.341231774
1349,3,3,Noida,2601510.4072813867
1359,3,2,Pune,2722856.087803193
691,1,2,Noida,1360230.4591503155
747,1,2,Pune,1544885.7212817064
1045,2,3,Mumbai,2005778.6862446254
722,1,3,Mumbai,1756542.974511646
1377,3,2,Sagar,1568806.1084630168
611,1,3,Jabalpur,983827.8029545585
620,1,3,Jabalpur,1040330.0178786642
1410,3,1,Rewa,1317410.3135964426
633,1,1,Pune,1588458.3545584956
1133,2,1,Pune,1872827.9050100662
1335,3,1,Satna,1375007.2336588718
1141,2,1,Rewa,824054.2558838844
1214,3,3,Mumbai,2540770.268954548
640,1,1,Indore,902281.0329280287
1457,3,3,Indore,1991564.3373362971
642,1,1,Jabalpur,1005015.4486517373
791,1,1,Bhopal,831458.4524900288
677,1,2,Bhopal,1044144.5120363997
1029,2,1,Pune,1942454.0715826373
1273,3,1,Noida,2563173.800314219
1094,2,1,Satna,875790.564193464
1289,3,2,Sagar,1638646.8573388022
1105,2,2,Bhopal,1242719.5842001282
624,1,1,Noida,1389368.1561422285
1481,3,3,Noida,2530314.995175718
732,1,1,Bhopal,917829.1686279512
1396,3,1,Bhopal,1854205.310681098
1129,2,1,Rewa,960122.3482826814
759,1,1,Mumbai,1561124.7159460795
1052,2,3,Sagar,1232963.4209545723
1368,3,1,Bhopal,1862283.1902968907
656,1,2,Indore,853793.390273946
822,2,1,Mumbai,2176318.317303584
771,1,1,Pune,1333286.0415589993
1102,2,3,Sagar,1266035.7424107841
765,1,2,Noida,1872235.5026705884
1058,2,2,Sagar,1177208.628645265
1301,3,1,Satna,1417378.8944346989
662,1,2,Noida,1460014.188985302
1194,2,3,Noida,2096690.2010888055
1285,3,1,Satna,1464491.9704934405
779,1,2,Sagar,739554.1065751384
761,1,2,Rewa,790005.6126845719
685,1,2,Satna,704209.0206670305
1220,3,3,Indore,2039626.1351432716
1288,3,1,Rewa,1565010.5008220342
1083,2,2,Rewa,844053.5884721644
1197,2,2,Rewa,908567.3404788633
1475,3,1,Sagar,1391227.4680350767
1124,2,2,Sagar,1126470.1488883523
962,2,2,Mumbai,2025020.857435769
1332,3,2,Bhopal,1600725.889089256
1406,3,3,Jabalpur,1829864.036513276
1255,3,2,Bhopal,2074513.599986484
895,2,1,Pune,2056234.2821474897
971,2,1,Indore,1098859.5825866475
651,1,3,Mumbai,1504606.9286683414
792,1,1,Indore,848619.4352130474
1048,2,3,Bhopal,1353954.4589636414
1118,2,2,Sagar,1141918.9146409733
735,1,2,Sagar,759444.7319933379
1380,3,2,Pune,2846078.459474713
1025,2,2,Jabalpur,1199060.15667707
1091,2,2,Jabalpur,1178276.782951714
777,1,1,Noida,1638902.1425624916
629,1,2,Rewa,666391.502960619
1471,3,1,Mumbai,2659907.765077622
878,2,3,Bhopal,1488611.0403263576
1016,2,2,Noida,2038028.2390756046
623,1,3,Pune,1725340.5220075
705,1,1,Noida,1292521.7540687534
686,1,1,Sagar,829825.4954992813
1421,3,2,Sagar,1367542.8902621535
796,1,1,Satna,847940.2126166604
986,2,3,Satna,1140914.9406329272
1245,3,1,Jabalpur,1929477.6755812226
1186,2,3,Noida,2153399.6404525884
725,1,1,Satna,733556.7994359931
1238,3,2,Indore,1663422.375019615
1226,3,3,Pune,2892893.881466001
1169,2,2,Sagar,1094061.2049546351
812,2,1,Pune,2282131.4880771283
773,1,1,Satna,691506.5668656758
834,2,2,Pune,1938706.0066745817
836,2,2,Indore,1380536.3957120897
1467,3,1,Sagar,1246448.2576173204
1397,3,3,Pune,2561888.6401920444
626,1,3,Sagar,700610.4695251682
1357,3,2,Indore,1669369.1556623732
1261,3,1,Sagar,1489755.2841073093
746,1,3,Jabalpur,1082962.4625766464
1010,2,1,Indore,1462312.7118734985
1244,3,1,Sagar,1466942.4131017742
1036,2,1,Bhopal,1447475.5649241572
1240,3,2,Satna,1505371.474573696
726,1,3,Mumbai,1683589.464968687
696,1,2,Indore,885080.6625838149
665,1,1,Satna,746348.4843797476
748,1,1,Indore,893744.5885355
761,1,2,Indore,893949.3634248013
757,1,2,Pune,1383092.3451925165
1089,2,2,Jabalpur,1232339.9827470097
728,1,1,Pune,1803741.7038562682
928,2,1,Mumbai,1900186.2988192744
640,1,2,Satna,751129.0242726706
1237,3,2,Sagar,1539393.7917203824
1451,3,3,Rewa,1376263.1154787901
1124,2,3,Jabalpur,1284636.1932185183
1393,3,3,Jabalpur,1793604.8473203955
880,2,3,Indore,1380611.6846912948
1004,2,2,Noida,2104515.4072601087
1372,3,3,Bhopal,1912133.7427091035
761,1,3,Rewa,825319.0408228759
1424,3,3,Rewa,1406381.5632363465
861,2,3,Sagar,1069043.5056710697
794,1,2,Bhopal,954181.0944941492
602,1,1,Pune,1629374.5510057954
1236,3,2,Mumbai,2840830.498019146
695,1,3,Rewa,796498.1887115879
1425,3,3,Bhopal,1605729.2569557384
804,2,1,Jabalpur,1181396.1119816552
660,1,1,Rewa,837964.9139293116
1272,3,2,Mumbai,2547196.838534902
1205,3,1,Jabalpur,2039634.4113622317
792,1,1,Jabalpur,855852.1447159873
711,1,2,Indore,1015107.150046548
1056,2,2,Mumbai,2116971.3291599867
1401,3,2,Jabalpur,1956702.5917504951
1192,2,2,Noida,1927885.1599598043
927,2,3,Jabalpur,1411063.1026075704
1061,2,2,Noida,2172330.4544793013
983,2,3,Indore,1421420.113164155
769,1,1,Sagar,783311.151619945
996,2,3,Indore,1543685.2190276005
1219,3,2,Mumbai,2592244.6621519937
980,2,1,Mumbai,2356843.86096857
762,1,3,Noida,1459271.5077327457
662,1,2,Rewa,849103.0090201404
1136,2,3,Noida,2093438.2818185724
938,2,3,Sagar,1058702.5590647447
665,1,2,Jabalpur,1059048.9670295774
1381,3,2,Jabalpur,1636504.9040514936
1472,3,2,Sagar,1668129.2262448533
630,1,3,Jabalpur,1057911.684622055
1238,3,2,Indore,1956245.0454356007
838,2,3,Pune,2235425.221989521
933,2,2,Noida,2163520.007421594
774,1,3,Satna,837003.7482540535
1392,3,2,Bhopal,1686366.3143697844
1330,3,2,Mumbai,2567155.04909714
1330,3,1,Pune,2347756.6672538645
1345,3,2,Mumbai,2539231.74044071
1353,3,3,Satna,1421904.827535568
960,2,3,Sagar,928415.6078928815
658,1,3,Indore,979443.6510686901
663,1,2,Jabalpur,883867.8961300878
1353,3,3,Indore,1643756.3721926617
751,1,3,Jabalpur,914426.7089454317
672,1,1,Rewa,769403.180988513
1019,2,2,Noida,2232974.923425483
1472,3,3,Sagar,1563602.5054017543
1320,3,3,Noida,2814819.7628225395
1085,2,1,Bhopal,1127817.0566737815
844,2,2,Sagar,1190791.4059448242
813,2,1,Sagar,857916.761870285
1211,3,1,Mumbai,2585736.1840687436
1408,3,2,Rewa,1371841.8596857954
1057,2,2,Rewa,1007368.7077880956
784,1,2,Bhopal,1025752.7764774798
1434,3,3,Rewa,1525859.1711499947
649,1,1,Pune,1292601.6882110047
1091,2,1,Indore,1028720.3499301219
706,1,3,Sagar,890804.1001324697
1269,3,3,Rewa,1530274.2168293514
737,1,3,Noida,1641220.9172159692
666,1,3,Noida,1814809.974471671
787,1,3,Jabalpur,1022482.0685140433
1384,3,2,Jabalpur,1992640.8436204712
1415,3,1,Jabalpur,1836950.15932972
1220,3,3,Mumbai,2717714.7794344276
1059,2,1,Rewa,1122056.3244883914
1015,2,2,Noida,2496513.565192823
631,1,2,Sagar,792846.0852494048
889,2,1,Sagar,893673.8196582553
1466,3,1,Rewa,1239946.265536216
1136,2,2,Sagar,1191082.529048089
841,2,3,Rewa,984445.6190236972
1178,2,1,Sagar,1090622.1477279959
655,1,3,Satna,830579.6374869305
1430,3,1,Satna,1351074.6024392555
1227,3,1,Noida,2558517.3565335097
1369,3,3,Rewa,1374563.9087227632
934,2,2,Bhopal,1384455.2285005983
1315,3,3,Satna,1346014.0808238408
1441,3,1,Satna,1592943.0555949018
1395,3,1,Sagar,1468009.1373005563
648,1,3,Jabalpur,1003456.3114667017
644,1,2,Noida,1849973.5320142994
1298,3,2,Bhopal,1908503.2399506625
1272,3,2,Satna,1406950.7888663388
726,1,3,Sagar,799547.9417405955
760,1,2,Pune,1347080.5018696003
1333,3,3,Rewa,1544008.230587087
882,2,1,Satna,1009924.5646254834
1240,3,1,Mumbai,2887551.7119573783
1366,3,1,Rewa,1302555.2457642523
1262,3,1,Noida,2634383.434987844
1171,2,1,Pune,2395610.664553642
713,1,1,Satna,666272.023527344
712,1,2,Bhopal,939676.6002454667
1338,3,1,Sagar,1648753.2428589214
716,1,1,Bhopal,876945.2298723921
952,2,1,Noida,2044293.8242605797
1487,3,2,Satna,1265510.2011441374
1474,3,3,Mumbai,2810506.2830538927
1039,2,3,Noida,2510439.601243542
913,2,1,Jabalpur,1285988.0185753813
619,1,3,Jabalpur,873792.8571044045
904,2,3,Rewa,890015.6377327046
797,1,3,Indore,938119.8274549948
769,1,3,Indore,950172.8082035171
711,1,3,Noida,1354625.3826352423
1211,3,3,Mumbai,2444879.373569074
675,1,2,Jabalpur,966965.3761562016
1214,3,1,Mumbai,2618958.7570747617
917,2,2,Bhopal,1599756.0564585135
939,2,1,Indore,1329442.1363010267
1147,2,1,Bhopal,1029684.5591485417
776,1,3,Satna,662261.2132106654
1401,3,1,Pune,2391752.9290476246
871,2,3,Noida,2182545.574512092
1157,2,3,Satna,1013824.9799875215
1323,3,2,Sagar,1573692.9646889286
1100,2,3,Noida,2021169.0495762131
709,1,1,Jabalpur,1059087.237483055
780,1,2,Jabalpur,1035684.8617678536
1196,2,1,Jabalpur,1516967.945812364
727,1,2,Indore,1051726.845283492
622,1,3,Noida,1798022.2146060914
1381,3,2,Sagar,1577727.3685052334
1324,3,3,Noida,2953922.5486976267
926,2,1,Sagar,1093110.3572089986
1050,2,1,Rewa,1011140.5421743065
1154,2,1,Jabalpur,1525941.4010545376
751,1,1,Jabalpur,868794.4129591354
684,1,3,Rewa,901775.6794992039
789,1,1,Noida,1573996.4759401872
786,1,3,Bhopal,901645.722825429
1033,2,3,Indore,1279038.991326424
1017,2,3,Noida,2192856.624055468
772,1,1,Sagar,672914.01692846
1185,2,1,Sagar,875482.235067468
912,2,3,Satna,1298060.3368906688
1151,2,3,Indore,1072896.6064591003
1478,3,3,Rewa,1450254.8534643622
760,1,2,Mumbai,1400197.5258884258
648,1,3,Jabalpur,1066393.7152628817
857,2,2,Rewa,929656.4113079496
950,2,3,Jabalpur,1136646.3782436757
726,1,2,Satna,741749.0384432614
1340,3,1,Sagar,1369568.452188832
1396,3,3,Mumbai,2943447.6412079185
851,2,2,Rewa,1057074.372913991
787,1,3,Mumbai,1757750.9224852668
637,1,2,Bhopal,981633.1685490722
1218,3,1,Rewa,1498096.2135115429
701,1,1,Noida,1692372.934702421
835,2,2,Jabalpur,1185406.4258510864
1228,3,3,Sagar,1661405.9376150367
1235,3,2,Jabalpur,1973156.56954498
1338,3,1,Bhopal,1762738.3660340558
1166,2,3,Jabalpur,1523052.132675175
1496,3,1,Bhopal,2063922.8539245126
618,1,1,Pune,1704683.3081675083
1302,3,2,Satna,1360694.969295495
1248,3,1,Sagar,1294743.9178039301
733,1,1,Satna,778478.8648908825
935,2,3,Bhopal,1232268.7819325295
611,1,3,Rewa,747094.9533329706
872,2,3,Noida,2137234.7504398488
682,1,2,Jabalpur,958869.8691044722
681,1,2,Satna,753443.2025905736
1352,3,3,Rewa,1678789.149638278
1188,2,2,Mumbai,1915715.4975022106
841,2,1,Pune,1954764.7505144652
1261,3,1,Indore,1864198.7615485445
846,2,3,Sagar,994574.4854999953
1433,3,2,Pune,2958881.030635046
1038,2,3,Indore,1320767.1878288754
883,2,2,Pune,1916597.8079338747
869,2,1,Indore,1045726.8374960113
795,1,2,Sagar,825678.6371060807
695,1,2,Jabalpur,1060727.032233401
777,1,2,Sagar,681261.3658514869
623,1,1,Sagar,653814.704875705
1305,3,1,Noida,2778627.953210729
844,2,1,Jabalpur,1428163.668914709
1364,3,2,Rewa,1441432.1058641556
1201,3,2,Mumbai,2764969.681738861
740,1,3,Mumbai,1534381.0371107853
605,1,3,Indore,1092765.9278832609
605,1,1,Jabalpur,932155.6334488501
851,2,1,Satna,1265260.4939667964
626,1,2,Rewa,769878.1550423165
1088,2,1,Rewa,1125982.776775625
618,1,2,Pune,1278089.2306878096
782,1,3,Jabalpur,936866.382848554
660,1,2,Sagar,831033.4809837474
1204,3,3,Bhopal,1976185.9634339714
712,1,3,Bhopal,1085230.0079789269
939,2,3,Mumbai,2205624.590114306
1374,3,3,Mumbai,2599339.0835158736
1487,3,3,Indore,1643904.973283277
642,1,1,Satna,650891.5200747676
1462,3,2,Satna,1343112.0086840026
1251,3,2,Noida,2897036.378664526
1148,2,3,Bhopal,1156735.0050306476
973,2,1,Indore,1059646.5133987446
979,2,1,Indore,1430672.9790392215
1270,3,3,Noida,2720332.358990546
1237,3,1,Mumbai,2999244.390660905
693,1,2,Satna,690650.0302855124
775,1,2,Mumbai,1806259.838604265
1498,3,3,Noida,2454798.395135017
645,1,1,Satna,707530.4523576184
1063,2,1,Noida,2155887.4859725074
1392,3,3,Mumbai,2740930.9603544497
781,1,2,Rewa,724451.1597203125
1221,3,1,Pune,2553578.6633779905
905,2,1,Indore,1238920.055152016
1382,3,1,Noida,3019639.957541729
1419,3,2,Indore,2147145.0339873526
1399,3,2,Sagar,1383291.7894301314
970,2,2,Satna,1096170.7382620922
984,2,3,Indore,1211111.3422685028
1244,3,3,Satna,1551339.3711766545
802,2,3,Satna,1000557.9582294184
1356,3,2,Jabalpur,1803449.6564010703
1202,3,2,Indore,1637763.2706763379
1259,3,1,Mumbai,2777504.059716436
1205,3,1,Mumbai,2888263.193219518
669,1,2,Rewa,813145.6464448752
780,1,1,Mumbai,1424746.2260594224
644,1,1,Rewa,634170.4194494935
728,1,2,Satna,771069.5244659076
645,1,3,Pune,1457878.6370810268
1074,2,3,Pune,2274754.778220181
999,2,3,Jabalpur,1461289.494481004
1434,3,3,Sagar,1505799.064748637
1027,2,2,Mumbai,2434036.760783882
664,1,2,Bhopal,875928.5403818844
663,1,2,Noida,1509158.1820197213
923,2,2,Rewa,1076396.4259014884
711,1,3,Rewa,715665.2185371136
1279,3,3,Mumbai,2492538.802264622
1183,2,3,Noida,2005378.864308287
714,1,2,Mumbai,1443610.2221341343
715,1,3,Noida,1788784.0710137466
730,1,1,Jabalpur,868269.5545693169
704,1,1,Indore,904706.4474404994
1500,3,3,Noida,2788498.982463809
910,2,1,Jabalpur,1395750.021442585
771,1,3,Jabalpur,1033118.1373396938
637,1,3,Jabalpur,931769.0702325549
1336,3,2,Rewa,1661654.8015927915
964,2,2,Sagar,933429.092847993
1342,3,1,Rewa,1495064.267370856
758,1,2,Bhopal,934342.7226658148
816,2,3,Noida,2069248.3018165845
635,1,3,Mumbai,1587222.3251511157
713,1,1,Bhopal,865829.1962230045
938,2,3,Indore,1486925.7108059677
1175,2,2,Jabalpur,1286248.2112994352
1180,2,3,Sagar,1031151.7452682521
908,2,3,Sagar,976709.6132968393
678,1,1,Indore,979898.1902755502
749,1,3,Jabalpur,866390.4531288354
903,2,1,Satna,1135920.3323652323
854,2,2,Jabalpur,1238273.591781395
910,2,2,Satna,1233346.6671425856
1255,3,3,Noida,2838377.345469428
673,1,1,Satna,708618.7129319917
968,2,1,Indore,1216639.5133789345
1382,3,2,Satna,1550394.560259797
610,1,1,Pune,1455151.8649587247
780,1,1,Satna,838091.6205426757
788,1,3,Pune,1935314.9057688965
1375,3,2,Mumbai,3137990.55708332
629,1,1,Mumbai,1625668.766257722
640,1,3,Indore,1073664.5178005572
718,1,2,Mumbai,1856264.2490569535
822,2,2,Mumbai,2334315.0004421067
